Region,Country,City,Year,YearlyAvgTemp
Africa,Central African Republic,Bangui,2008,78.68
Africa,Central African Republic,Bangui,2009,79.19
Africa,Central African Republic,Bangui,2010,79.9
Africa,Central African Republic,Bangui,2011,79.24
Africa,Central African Republic,Bangui,2012,79.1
Africa,Central African Republic,Bangui,2013,78.77
Africa,Central African Republic,Bangui,2014,78.77
Africa,Central African Republic,Bangui,2015,79.08
Africa,Central African Republic,Bangui,2016,79.29
Africa,Central African Republic,Bangui,2017,79.36
Africa,Central African Republic,Bangui,2018,78.48
Africa,Central African Republic,Bangui,2019,79.48
Africa,Gambia,Banjul,1995,77.94
Africa,Gambia,Banjul,1996,77.98
Africa,Gambia,Banjul,1997,79.76
Africa,Gambia,Banjul,1998,79.81
Africa,Gambia,Banjul,1999,78.52
Africa,Gambia,Banjul,2000,78.89
Africa,Gambia,Banjul,2001,79.83
Africa,Gambia,Banjul,2002,79.05
Africa,Gambia,Banjul,2003,79.67
Africa,Gambia,Banjul,2004,79.43
Africa,Gambia,Banjul,2005,80.12
Africa,Gambia,Banjul,2006,78.96
Africa,Gambia,Banjul,2007,79.56
Africa,Gambia,Banjul,2010,79.91
Africa,Gambia,Banjul,2011,78.74
Africa,Gambia,Banjul,2012,79.0
Africa,Gambia,Banjul,2013,78.91
Africa,Gambia,Banjul,2014,78.8
Africa,Gambia,Banjul,2015,78.38
Africa,Gambia,Banjul,2016,78.85
Africa,Gambia,Banjul,2017,79.31
Africa,Gambia,Banjul,2018,77.84
Africa,Gambia,Banjul,2019,78.77
Europe,Spain,Barcelona,1995,62.02
Europe,Spain,Barcelona,1996,61.13
Europe,Spain,Barcelona,1997,62.61
Europe,Spain,Barcelona,1998,62.04
Europe,Spain,Barcelona,1999,61.64
Europe,Spain,Barcelona,2000,60.07
Europe,Spain,Barcelona,2001,59.28
Europe,Spain,Barcelona,2002,59.78
Europe,Spain,Barcelona,2003,63.58
Europe,Spain,Barcelona,2004,62.88
Europe,Spain,Barcelona,2005,62.04
Europe,Spain,Barcelona,2006,61.99
Europe,Spain,Barcelona,2007,60.99
Europe,Spain,Barcelona,2008,60.52
Europe,Spain,Barcelona,2009,61.99
Europe,Spain,Barcelona,2010,60.67
Europe,Spain,Barcelona,2011,62.83
Europe,Spain,Barcelona,2012,63.03
Europe,Spain,Barcelona,2013,62.25
Europe,Spain,Barcelona,2014,62.88
Europe,Spain,Barcelona,2015,62.68
Europe,Spain,Barcelona,2016,62.57
Europe,Spain,Barcelona,2017,62.51
Europe,Spain,Barcelona,2018,62.72
Europe,Spain,Barcelona,2019,62.37
North America,United States of America,Baton Rouge,1995,67.58
North America,United States of America,Baton Rouge,1996,66.24
North America,United States of America,Baton Rouge,1997,66.13
North America,United States of America,Baton Rouge,1998,68.84
North America,United States of America,Baton Rouge,1999,68.02
North America,United States of America,Baton Rouge,2000,67.47
North America,United States of America,Baton Rouge,2001,66.63
North America,United States of America,Baton Rouge,2002,66.94
North America,United States of America,Baton Rouge,2003,66.77
North America,United States of America,Baton Rouge,2004,67.64
North America,United States of America,Baton Rouge,2005,68.07
North America,United States of America,Baton Rouge,2006,68.81
North America,United States of America,Baton Rouge,2007,68.59
North America,United States of America,Baton Rouge,2008,68.37
North America,United States of America,Baton Rouge,2009,68.35
North America,United States of America,Baton Rouge,2010,68.63
Asia,China,Beijing,1995,56.0
Asia,China,Beijing,1996,54.81
Asia,China,Beijing,1997,55.14
Asia,China,Beijing,1998,55.89
Asia,China,Beijing,1999,55.48
Asia,China,Beijing,2000,54.77
Asia,China,Beijing,2001,54.89
Asia,China,Beijing,2002,55.16
Asia,China,Beijing,2003,54.91
Asia,China,Beijing,2004,55.58
Asia,China,Beijing,2005,55.31
Asia,China,Beijing,2006,55.92
Asia,China,Beijing,2007,56.75
Asia,China,Beijing,2008,54.87
Asia,China,Beijing,2009,54.68
Asia,China,Beijing,2010,53.16
Asia,China,Beijing,2011,54.78
Asia,China,Beijing,2012,53.7
Asia,China,Beijing,2013,54.46
Asia,China,Beijing,2014,56.82
Asia,China,Beijing,2015,56.06
Asia,China,Beijing,2016,55.93
Asia,China,Beijing,2017,56.56
Asia,China,Beijing,2018,55.84
Asia,China,Beijing,2019,56.5
Middle East,Lebanon,Beirut,1995,69.15
Middle East,Lebanon,Beirut,1996,69.34
Middle East,Lebanon,Beirut,1997,68.64
Middle East,Lebanon,Beirut,1998,70.43
Middle East,Lebanon,Beirut,1999,70.56
Middle East,Lebanon,Beirut,2000,69.42
Middle East,Lebanon,Beirut,2001,70.93
Middle East,Lebanon,Beirut,2002,70.28
Middle East,Lebanon,Beirut,2003,70.12
Middle East,Lebanon,Beirut,2004,69.74
Middle East,Lebanon,Beirut,2005,69.65
Middle East,Lebanon,Beirut,2006,69.2
Middle East,Lebanon,Beirut,2007,70.22
Middle East,Lebanon,Beirut,2008,70.45
Middle East,Lebanon,Beirut,2009,70.74
Middle East,Lebanon,Beirut,2010,72.66
Middle East,Lebanon,Beirut,2011,70.0
Middle East,Lebanon,Beirut,2012,70.87
Middle East,Lebanon,Beirut,2013,70.91
Middle East,Lebanon,Beirut,2014,71.22
Middle East,Lebanon,Beirut,2015,70.98
Middle East,Lebanon,Beirut,2016,71.41
Middle East,Lebanon,Beirut,2017,70.94
Middle East,Lebanon,Beirut,2018,72.11
Middle East,Lebanon,Beirut,2019,71.12
Europe,United Kingdom,Belfast,1995,53.49
Europe,United Kingdom,Belfast,1996,52.7
Europe,United Kingdom,Belfast,1997,51.99
Europe,United Kingdom,Belfast,1998,50.78
Europe,United Kingdom,Belfast,1999,50.91
Europe,United Kingdom,Belfast,2000,50.21
Europe,United Kingdom,Belfast,2001,49.88
Europe,United Kingdom,Belfast,2002,50.33
Europe,United Kingdom,Belfast,2003,50.11
Europe,United Kingdom,Belfast,2004,49.79
Europe,United Kingdom,Belfast,2005,49.84
Europe,United Kingdom,Belfast,2006,49.7
Europe,United Kingdom,Belfast,2007,50.21
Europe,United Kingdom,Belfast,2008,48.94
Europe,United Kingdom,Belfast,2009,49.31
Europe,United Kingdom,Belfast,2010,49.75
Europe,United Kingdom,Belfast,2011,51.47
Europe,United Kingdom,Belfast,2012,50.46
Europe,United Kingdom,Belfast,2013,50.71
Europe,United Kingdom,Belfast,2014,52.33
Europe,United Kingdom,Belfast,2015,50.76
Europe,United Kingdom,Belfast,2016,51.53
Europe,United Kingdom,Belfast,2017,51.68
Europe,United Kingdom,Belfast,2018,50.45
Europe,United Kingdom,Belfast,2019,50.49
Europe,Yugoslavia,Belgrade,1995,53.05
Europe,Yugoslavia,Belgrade,1996,51.79
Europe,Yugoslavia,Belgrade,1997,52.22
Europe,Yugoslavia,Belgrade,1998,53.93
Europe,Yugoslavia,Belgrade,1999,53.84
Europe,Yugoslavia,Belgrade,2000,56.6
Europe,Yugoslavia,Belgrade,2001,53.88
Europe,Yugoslavia,Belgrade,2002,55.25
Europe,Yugoslavia,Belgrade,2003,53.61
Europe,Yugoslavia,Belgrade,2004,53.44
Europe,Yugoslavia,Belgrade,2005,52.05
Europe,Yugoslavia,Belgrade,2006,53.33
Europe,Yugoslavia,Belgrade,2007,55.49
Europe,Yugoslavia,Belgrade,2008,56.02
Europe,Yugoslavia,Belgrade,2009,55.51
Europe,Yugoslavia,Belgrade,2010,54.36
Europe,Yugoslavia,Belgrade,2011,54.25
Europe,Yugoslavia,Belgrade,2012,55.72
Europe,Yugoslavia,Belgrade,2013,55.41
Europe,Yugoslavia,Belgrade,2014,56.08
Europe,Yugoslavia,Belgrade,2015,56.1
Europe,Yugoslavia,Belgrade,2016,55.02
Europe,Yugoslavia,Belgrade,2017,55.55
Europe,Yugoslavia,Belgrade,2018,56.85
Europe,Yugoslavia,Belgrade,2019,56.98
South/Central America & Carribean,Belize,Belize City,1995,78.17
South/Central America & Carribean,Belize,Belize City,1996,80.29
South/Central America & Carribean,Belize,Belize City,1997,81.86
South/Central America & Carribean,Belize,Belize City,1998,81.96
South/Central America & Carribean,Belize,Belize City,1999,80.32
South/Central America & Carribean,Belize,Belize City,2000,80.42
South/Central America & Carribean,Belize,Belize City,2001,80.95
South/Central America & Carribean,Belize,Belize City,2002,81.36
South/Central America & Carribean,Belize,Belize City,2003,81.45
South/Central America & Carribean,Belize,Belize City,2004,81.36
South/Central America & Carribean,Belize,Belize City,2005,81.69
South/Central America & Carribean,Belize,Belize City,2006,81.13
South/Central America & Carribean,Belize,Belize City,2007,81.77
South/Central America & Carribean,Belize,Belize City,2008,81.23
South/Central America & Carribean,Belize,Belize City,2009,81.59
South/Central America & Carribean,Belize,Belize City,2010,80.92
South/Central America & Carribean,Belize,Belize City,2011,81.43
South/Central America & Carribean,Belize,Belize City,2012,81.1
South/Central America & Carribean,Belize,Belize City,2013,80.76
South/Central America & Carribean,Belize,Belize City,2014,80.83
South/Central America & Carribean,Belize,Belize City,2015,81.67
South/Central America & Carribean,Belize,Belize City,2016,81.32
South/Central America & Carribean,Belize,Belize City,2017,81.26
South/Central America & Carribean,Belize,Belize City,2018,81.01
South/Central America & Carribean,Belize,Belize City,2019,81.82
Europe,Switzerland,Bern,1995,49.59
Europe,Switzerland,Bern,1996,48.1
Europe,Switzerland,Bern,1997,50.2
Europe,Switzerland,Bern,1998,49.86
Europe,Switzerland,Bern,1999,49.4
Europe,Switzerland,Bern,2000,50.83
Europe,Switzerland,Bern,2001,50.1
Europe,Switzerland,Bern,2002,50.44
Europe,Switzerland,Bern,2003,51.4
Europe,Switzerland,Bern,2004,49.55
Europe,Switzerland,Bern,2005,49.07
Europe,Switzerland,Bern,2006,50.67
Europe,Switzerland,Bern,2007,51.3
Europe,Switzerland,Bern,2008,50.49
Europe,Switzerland,Bern,2009,51.28
Europe,Switzerland,Bern,2010,49.2
Europe,Switzerland,Bern,2011,49.8
Europe,Switzerland,Bern,2012,48.89
Europe,Switzerland,Bern,2013,47.89
Europe,Switzerland,Bern,2014,50.25
Europe,Switzerland,Bern,2015,49.96
Europe,Switzerland,Bern,2016,49.14
Europe,Switzerland,Bern,2017,49.49
Europe,Switzerland,Bern,2018,51.19
Europe,Switzerland,Bern,2019,50.18
Europe,Spain,Bilbao,1995,58.95
Europe,Spain,Bilbao,1996,57.41
Europe,Spain,Bilbao,1997,59.65
Europe,Spain,Bilbao,1998,58.23
Europe,Spain,Bilbao,1999,58.29
Europe,Spain,Bilbao,2000,58.18
Europe,Spain,Bilbao,2001,59.26
Europe,Spain,Bilbao,2002,60.81
Europe,Spain,Bilbao,2003,61.98
Europe,Spain,Bilbao,2004,60.16
Europe,Spain,Bilbao,2005,60.47
Europe,Spain,Bilbao,2006,60.93
Europe,Spain,Bilbao,2007,57.81
Europe,Spain,Bilbao,2008,58.52
Europe,Spain,Bilbao,2009,58.76
Europe,Spain,Bilbao,2010,57.32
Europe,Spain,Bilbao,2011,60.06
Europe,Spain,Bilbao,2012,58.18
Europe,Spain,Bilbao,2013,58.08
Europe,Spain,Bilbao,2014,61.11
Europe,Spain,Bilbao,2015,59.93
Europe,Spain,Bilbao,2016,59.29
Europe,Spain,Bilbao,2017,58.83
Europe,Spain,Bilbao,2018,59.41
Europe,Spain,Bilbao,2019,59.2
North America,United States of America,Billings,1995,47.15
North America,United States of America,Billings,1996,43.46
North America,United States of America,Billings,1997,46.98
North America,United States of America,Billings,1998,48.78
North America,United States of America,Billings,1999,49.72
North America,United States of America,Billings,2000,47.39
North America,United States of America,Billings,2001,49.08
North America,United States of America,Billings,2002,46.44
North America,United States of America,Billings,2003,49.49
North America,United States of America,Billings,2004,48.68
North America,United States of America,Billings,2005,48.21
North America,United States of America,Billings,2006,50.06
North America,United States of America,Billings,2007,49.14
North America,United States of America,Billings,2008,47.5
North America,United States of America,Billings,2009,47.2
North America,United States of America,Billings,2010,47.3
North America,United States of America,Billings,2011,47.18
North America,United States of America,Billings,2012,50.99
North America,United States of America,Billings,2013,48.1
North America,United States of America,Billings,2014,47.38
North America,United States of America,Billings,2015,50.45
North America,United States of America,Billings,2016,50.45
North America,United States of America,Billings,2017,48.48
North America,United States of America,Billings,2018,46.14
North America,United States of America,Billings,2019,46.03
North America,United States of America,Birmingham,1995,62.84
North America,United States of America,Birmingham,1996,61.8
North America,United States of America,Birmingham,1997,61.83
North America,United States of America,Birmingham,1998,65.04
North America,United States of America,Birmingham,1999,64.45
North America,United States of America,Birmingham,2000,63.28
North America,United States of America,Birmingham,2001,62.5
North America,United States of America,Birmingham,2002,63.22
North America,United States of America,Birmingham,2003,62.57
North America,United States of America,Birmingham,2004,63.21
North America,United States of America,Birmingham,2005,63.18
North America,United States of America,Birmingham,2006,64.5
North America,United States of America,Birmingham,2007,65.2
North America,United States of America,Birmingham,2008,63.17
North America,United States of America,Birmingham,2009,62.78
North America,United States of America,Birmingham,2010,62.8
North America,United States of America,Birmingham,2011,64.18
North America,United States of America,Birmingham,2012,65.25
North America,United States of America,Birmingham,2013,62.32
North America,United States of America,Birmingham,2014,62.11
North America,United States of America,Birmingham,2015,64.38
North America,United States of America,Birmingham,2016,65.73
North America,United States of America,Birmingham,2017,65.17
North America,United States of America,Birmingham,2018,64.34
North America,United States of America,Birmingham,2019,65.52
Asia,Kyrgyzstan,Bishkek,1997,28.99
Asia,Kyrgyzstan,Bishkek,1998,53.53
Asia,Kyrgyzstan,Bishkek,1999,52.75
Asia,Kyrgyzstan,Bishkek,2000,54.26
Asia,Kyrgyzstan,Bishkek,2001,53.38
Asia,Kyrgyzstan,Bishkek,2002,53.83
Asia,Kyrgyzstan,Bishkek,2003,53.26
Asia,Kyrgyzstan,Bishkek,2004,54.22
Asia,Kyrgyzstan,Bishkek,2005,53.79
Asia,Kyrgyzstan,Bishkek,2006,54.15
Asia,Kyrgyzstan,Bishkek,2007,53.93
Asia,Kyrgyzstan,Bishkek,2008,53.82
Asia,Kyrgyzstan,Bishkek,2009,53.49
Asia,Kyrgyzstan,Bishkek,2010,54.14
Asia,Kyrgyzstan,Bishkek,2011,52.42
Asia,Kyrgyzstan,Bishkek,2012,52.37
Asia,Kyrgyzstan,Bishkek,2013,54.9
Asia,Kyrgyzstan,Bishkek,2014,51.89
Asia,Kyrgyzstan,Bishkek,2015,54.77
Asia,Kyrgyzstan,Bishkek,2016,54.83
Asia,Kyrgyzstan,Bishkek,2017,53.83
Asia,Kyrgyzstan,Bishkek,2018,52.83
Asia,Kyrgyzstan,Bishkek,2019,55.29
North America,United States of America,Bismarck,1995,41.61
North America,United States of America,Bismarck,1996,38.89
North America,United States of America,Bismarck,1997,43.4
